Time,DistrictCode,TypeCode,Popularity
2018-01-20-21,4,4,5
2018-01-20-22,4,4,13
2018-01-20-23,4,4,17
2018-01-21-00,4,4,34
2018-01-21-01,4,4,30
2018-01-21-02,4,4,14
2018-01-21-03,4,4,34
2018-01-21-04,4,4,25
2018-01-21-05,4,4,0
2018-01-21-06,4,4,35
2018-01-21-07,4,4,32
2018-01-21-08,4,4,14
2018-01-21-09,4,4,7
2018-01-21-10,4,4,22
2018-01-21-11,4,4,30
2018-01-21-12,4,4,0
2018-01-21-13,4,4,8
2018-01-21-14,4,4,16
2018-01-21-15,4,4,15
2018-01-21-16,4,4,7
2018-01-21-17,4,4,12
2018-01-21-18,4,4,6
2018-01-21-19,4,4,5
2018-01-21-20,4,4,26
2018-01-21-21,4,4,38
2018-01-21-22,4,4,26
2018-01-21-23,4,4,30
2018-01-22-00,4,4,13
2018-01-22-01,4,4,17
2018-01-22-02,4,4,31
2018-01-22-03,4,4,31
2018-01-22-04,4,4,14
2018-01-22-05,4,4,10
2018-01-22-06,4,4,6
2018-01-22-07,4,4,19
2018-01-22-08,4,4,7
2018-01-22-09,4,4,19
2018-01-22-10,4,4,19
2018-01-22-11,4,4,34
2018-01-22-12,4,4,14
2018-01-22-13,4,4,22
2018-01-22-14,4,4,0
2018-01-22-15,4,4,0
2018-01-22-16,4,4,0
2018-01-22-17,4,4,5
2018-01-22-18,4,4,10
2018-01-22-19,4,4,27
2018-01-22-20,4,4,13
2018-01-22-21,4,4,19
2018-01-22-22,4,4,22
2018-01-22-23,4,4,15
2018-01-23-00,4,4,4
2018-01-23-01,4,4,15
2018-01-23-02,4,4,16
2018-01-23-03,4,4,8
2018-01-23-04,4,4,17
2018-01-23-05,4,4,5
2018-01-23-06,4,4,21
2018-01-23-08,4,4,19
2018-01-23-09,4,4,38
2018-01-23-10,4,4,7
2018-01-23-11,4,4,34
2018-01-23-13,4,4,22
2018-01-23-14,4,4,20
2018-01-23-15,4,4,6
2018-01-23-16,4,4,5
2018-01-23-17,4,4,0
2018-01-23-18,4,4,5
2018-01-23-19,4,4,23
2018-01-23-20,4,4,29
2018-01-23-21,4,4,8
2018-01-23-22,4,4,18
2018-01-23-23,4,4,7
2018-01-24-00,4,4,15
2018-01-24-01,4,4,38
2018-01-24-02,4,4,16
2018-01-24-03,4,4,24
2018-01-24-04,4,4,13
2018-01-24-05,4,4,19
2018-01-24-06,4,4,16
2018-01-24-07,4,4,25
2018-01-24-08,4,4,39
2018-01-24-09,4,4,26
2018-01-24-10,4,4,33
2018-01-24-11,4,4,21
2018-01-24-12,4,4,14
2018-01-24-14,4,4,7
2018-01-24-15,4,4,6
2018-01-24-16,4,4,5
2018-01-24-17,4,4,5
2018-01-24-18,4,4,5
2018-01-24-19,4,4,5
2018-01-24-20,4,4,4
2018-01-24-21,4,4,12
2018-01-24-22,4,4,7
2018-01-24-23,4,4,26
2018-01-25-00,4,4,26
2018-01-25-01,4,4,11
2018-01-25-02,4,4,12
2018-01-25-03,4,4,12
2018-01-25-04,4,4,21
2018-01-25-05,4,4,9
2018-01-25-06,4,4,16
2018-01-25-07,4,4,12
2018-01-25-08,4,4,26
2018-01-25-09,4,4,20
2018-01-25-10,4,4,7
2018-01-25-11,4,4,0
2018-01-25-12,4,4,29
2018-01-25-13,4,4,0
2018-01-25-14,4,4,7
2018-01-25-15,4,4,6
2018-01-25-16,4,4,16
2018-01-25-17,4,4,5
2018-01-25-18,4,4,24
2018-01-25-19,4,4,19
2018-01-25-20,4,4,30
2018-01-25-21,4,4,8
2018-01-25-22,4,4,18
2018-01-25-23,4,4,15
2018-01-26-00,4,4,11
2018-01-26-01,4,4,27
2018-01-26-02,4,4,12
2018-01-26-03,4,4,13
2018-01-26-04,4,4,13
2018-01-26-05,4,4,5
2018-01-26-06,4,4,5
2018-01-26-07,4,4,31
2018-01-26-08,4,4,7
2018-01-26-09,4,4,20
2018-01-26-11,4,4,7
2018-01-26-12,4,4,0
2018-01-26-13,4,4,14
2018-01-26-14,4,4,7
2018-01-26-15,4,4,0
2018-01-26-16,4,4,0
2018-01-26-17,4,4,0
2018-01-26-18,4,4,10
2018-01-26-19,4,4,9
2018-01-26-20,4,4,4
2018-01-26-21,4,4,16
2018-01-26-22,4,4,4
2018-01-26-23,4,4,22
2018-01-27-00,4,4,11
2018-01-27-01,4,4,15
2018-01-27-02,4,4,16
2018-01-27-03,4,4,17
2018-01-27-04,4,4,17
2018-01-27-05,4,4,14
2018-01-27-06,4,4,5
2018-01-27-07,4,4,18
2018-01-27-08,4,4,20
2018-01-27-09,4,4,20
2018-01-27-10,4,4,28
2018-01-27-11,4,4,14
2018-01-27-12,4,4,15
2018-01-27-13,4,4,8
2018-01-27-14,4,4,22
2018-01-27-15,4,4,7
2018-01-27-16,4,4,0
2018-01-27-17,4,4,6
2018-01-27-18,4,4,16
2018-01-27-19,4,4,5
2018-01-27-20,4,4,5
2018-01-27-21,4,4,13
2018-01-27-22,4,4,17
2018-01-27-23,4,4,12
2018-01-28-00,4,4,16
2018-01-28-01,4,4,25
2018-01-28-02,4,4,9
2018-01-28-03,4,4,18
2018-01-28-04,4,4,24
2018-01-28-05,4,4,15
2018-01-28-06,4,4,6
2018-01-28-07,4,4,25
2018-01-28-08,4,4,33
2018-01-28-09,4,4,14
2018-01-28-10,4,4,21
2018-01-28-11,4,4,7
2018-01-28-12,4,4,22
2018-01-28-13,4,4,8
2018-01-28-14,4,4,8
2018-01-28-15,4,4,7
2018-01-28-16,4,4,12
2018-01-28-17,4,4,0
2018-01-28-18,4,4,38
2018-01-28-19,4,4,26
2018-01-28-20,4,4,10
2018-01-28-21,4,4,18
2018-01-28-22,4,4,25
2018-01-28-23,4,4,29
2018-01-29-00,4,4,16
2018-01-29-01,4,4,8
2018-01-29-02,4,4,16
2018-01-29-03,4,4,13
2018-01-29-04,4,4,4
2018-01-29-05,4,4,38
2018-01-29-06,4,4,16
2018-01-29-07,4,4,24
2018-01-29-08,4,4,13
2018-01-29-09,4,4,25
2018-01-29-10,4,4,31
2018-01-29-12,4,4,13
2018-01-29-13,4,4,7
2018-01-29-14,4,4,13
2018-01-29-15,4,4,11
2018-01-29-16,4,4,5
2018-01-29-17,4,4,10
2018-01-29-18,4,4,9
2018-01-29-19,4,4,13
2018-01-29-20,4,4,20
2018-01-29-21,4,4,4
2018-01-29-22,4,4,14
2018-01-29-23,4,4,7
2018-01-30-00,4,4,14
2018-01-30-01,4,4,14
2018-01-30-02,4,4,15
2018-01-30-03,4,4,8
2018-01-30-04,4,4,24
2018-01-30-05,4,4,35
2018-01-30-06,4,4,10
2018-01-30-07,4,4,29
2018-01-30-08,4,4,18
2018-01-30-09,4,4,24
2018-01-30-10,4,4,25
2018-01-30-11,4,4,13
2018-01-30-12,4,4,14
2018-01-30-14,4,4,13
2018-01-30-15,4,4,11
2018-01-30-16,4,4,15
2018-01-30-17,4,4,20
2018-01-30-18,4,4,18
2018-01-30-19,4,4,30
2018-01-30-20,4,4,8
2018-01-30-21,4,4,19
2018-01-30-22,4,4,7
2018-01-30-23,4,4,17
2018-01-31-00,4,4,10
2018-01-31-01,4,4,18
2018-01-31-02,4,4,4
2018-01-31-03,4,4,19
2018-01-31-04,4,4,16
2018-01-31-05,4,4,18
2018-01-31-06,4,4,10
2018-01-31-07,4,4,11
2018-01-31-08,4,4,6
2018-01-31-09,4,4,18
2018-01-31-10,4,4,25
2018-01-31-11,4,4,0
2018-01-31-12,4,4,14
2018-01-31-13,4,4,34
2018-01-31-14,4,4,0
2018-01-31-15,4,4,23
2018-01-31-16,4,4,0
2018-01-31-17,4,4,5
2018-01-31-18,4,4,9
2018-01-31-19,4,4,17
2018-01-31-20,4,4,20
2018-01-31-21,4,4,11
2018-01-31-22,4,4,10
2018-01-31-23,4,4,31
2018-02-01-00,4,4,3
2018-02-01-01,4,4,18
2018-02-01-02,4,4,15
2018-02-01-03,4,4,19
2018-02-01-04,4,4,8
2018-02-01-05,4,4,9
2018-02-01-06,4,4,30
2018-02-01-07,4,4,12
2018-02-01-08,4,4,18
2018-02-01-09,4,4,31
2018-02-01-10,4,4,23
2018-02-01-11,4,4,17
2018-02-01-12,4,4,20
2018-02-01-13,4,4,7
2018-02-01-14,4,4,12
2018-02-01-15,4,4,11
2018-02-01-16,4,4,0
2018-02-01-17,4,4,0
2018-02-01-18,4,4,37
2018-02-01-19,4,4,17
2018-02-01-20,4,4,20
2018-02-01-21,4,4,14
2018-02-01-22,4,4,25
2018-02-01-23,4,4,21
2018-02-02-00,4,4,24
2018-02-02-01,4,4,14
2018-02-02-02,4,4,8
2018-02-02-03,4,4,32
2018-02-02-04,4,4,8
2018-02-02-05,4,4,5
2018-02-02-06,4,4,15
2018-02-02-07,4,4,18
2018-02-02-08,4,4,25
2018-02-02-09,4,4,6
2018-02-02-10,4,4,0
2018-02-01-21,4,4,13
2018-02-01-22,4,4,22
2018-02-01-23,4,4,18
2018-02-02-00,4,4,22
2018-02-02-01,4,4,13
2018-02-02-02,4,4,7
2018-02-02-03,4,4,28
2018-02-02-04,4,4,7
2018-02-02-05,4,4,4
2018-02-02-06,4,4,14
2018-02-02-07,4,4,15
2018-02-02-08,4,4,22
2018-02-02-09,4,4,5
2018-02-02-10,4,4,6
2018-02-02-11,4,4,12
2018-02-02-12,4,4,19
2018-02-02-13,4,4,25
2018-02-02-14,4,4,6
2018-02-02-15,4,4,0
2018-02-02-16,4,4,14
2018-02-02-17,4,4,0
2018-02-02-18,4,4,4
2018-02-02-19,4,4,16
2018-02-02-20,4,4,40
2018-02-02-21,4,4,14
2018-02-02-22,4,4,23
2018-02-02-23,4,4,3
2018-02-03-00,4,4,10
2018-02-03-01,4,4,16
2018-02-03-02,4,4,31
2018-02-03-03,4,4,14
2018-02-03-04,4,4,8
2018-02-03-05,4,4,4
2018-02-03-06,4,4,28
2018-02-03-07,4,4,37
2018-02-03-08,4,4,40
2018-02-03-09,4,4,24
2018-02-03-10,4,4,36
2018-02-03-11,4,4,0
2018-02-03-12,4,4,20
2018-02-03-13,4,4,13
2018-02-03-14,4,4,0
2018-02-03-15,4,4,24
2018-02-03-16,4,4,5
2018-02-03-17,4,4,0
2018-02-03-18,4,4,10
2018-02-03-19,4,4,9
2018-02-03-20,4,4,0
2018-02-03-21,4,4,19
2018-02-03-22,4,4,22
2018-02-03-23,4,4,21
2018-02-04-00,4,4,18
2018-02-04-01,4,4,18
2018-02-04-02,4,4,30
2018-02-04-03,4,4,24
2018-02-04-04,4,4,12
2018-02-04-05,4,4,17
2018-02-04-06,4,4,34
2018-02-04-07,4,4,27
2018-02-04-08,4,4,40
2018-02-04-09,4,4,24
2018-02-04-10,4,4,18
2018-02-04-11,4,4,6
2018-02-04-12,4,4,7
2018-02-04-13,4,4,13
2018-02-04-14,4,4,7
2018-02-04-15,4,4,12
2018-02-04-16,4,4,0
2018-02-04-17,4,4,15
2018-02-04-18,4,4,29
2018-02-04-19,4,4,14
2018-02-04-20,4,4,13
2018-02-04-21,4,4,23
2018-02-04-22,4,4,18
2018-02-04-23,4,4,25
2018-02-05-00,4,4,7
2018-02-05-01,4,4,21
2018-02-05-02,4,4,11
2018-02-05-03,4,4,18
2018-02-05-04,4,4,23
2018-02-05-05,4,4,12
2018-02-05-06,4,4,28
2018-02-05-07,4,4,16
2018-02-05-08,4,4,28
2018-02-05-09,4,4,27
2018-02-05-10,4,4,16
2018-02-05-11,4,4,22
2018-02-05-12,4,4,29
2018-02-05-13,4,4,12
2018-02-05-14,4,4,11
2018-02-05-15,4,4,5
2018-02-05-16,4,4,9
2018-02-05-17,4,4,0
2018-02-05-18,4,4,16
2018-02-05-19,4,4,23
2018-02-05-20,4,4,21
2018-02-05-21,4,4,23
2018-02-05-22,4,4,9
2018-02-05-23,4,4,12
2018-02-06-00,4,4,15
2018-02-06-01,4,4,12
2018-02-06-02,4,4,10
2018-02-06-03,4,4,10
2018-02-06-04,4,4,0
2018-02-06-05,4,4,15
2018-02-06-06,4,4,18
2018-02-06-07,4,4,20
2018-02-06-08,4,4,16
2018-02-06-09,4,4,21
2018-02-06-10,4,4,22
2018-02-06-11,4,4,6
2018-02-06-12,4,4,12
2018-02-06-13,4,4,18
2018-02-06-14,4,4,16
2018-02-06-15,4,4,0
2018-02-06-16,4,4,9
2018-02-06-17,4,4,9
2018-02-06-18,4,4,12
2018-02-06-19,4,4,23
2018-02-06-20,4,4,18
2018-02-06-21,4,4,13
2018-02-06-22,4,4,21
2018-02-06-23,4,4,12
2018-02-07-00,4,4,33
2018-02-07-01,4,4,6
2018-02-07-02,4,4,10
2018-02-07-03,4,4,7
2018-02-07-04,4,4,14
2018-02-07-05,4,4,11
2018-02-07-06,4,4,9
2018-02-07-07,4,4,25
2018-02-07-08,4,4,11
2018-02-07-09,4,4,16
2018-02-07-10,4,4,5
2018-02-07-11,4,4,6
2018-02-07-12,4,4,12
2018-02-07-13,4,4,18
2018-02-07-14,4,4,22
2018-02-07-15,4,4,0
2018-02-07-16,4,4,0
2018-02-07-17,4,4,0
2018-02-07-18,4,4,16
2018-02-07-19,4,4,4
2018-02-07-20,4,4,35
2018-02-07-21,4,4,13
2018-02-07-22,4,4,18
2018-02-07-23,4,4,18
2018-02-08-00,4,4,18
2018-02-08-01,4,4,12
2018-02-08-02,4,4,10
2018-02-08-03,4,4,13
2018-02-08-04,4,4,18
2018-02-08-05,4,4,8
2018-02-08-06,4,4,18
2018-02-08-07,4,4,21
2018-02-08-08,4,4,27
2018-02-08-09,4,4,21
2018-02-08-10,4,4,11
2018-02-08-11,4,4,17
2018-02-08-12,4,4,18
2018-02-08-13,4,4,0
2018-02-08-14,4,4,22
2018-02-08-15,4,4,5
2018-02-08-16,4,4,4
2018-02-08-17,4,4,4
2018-02-08-18,4,4,16
2018-02-08-19,4,4,27
2018-02-08-20,4,4,0
2018-02-09-11,4,4,21
2018-02-09-12,4,4,15
2018-02-09-13,4,4,8
2018-02-09-14,4,4,35
2018-02-09-15,4,4,6
2018-02-09-16,4,4,0
2018-02-09-17,4,4,5
2018-02-09-18,4,4,36
2018-02-09-19,4,4,20
2018-02-09-20,4,4,23
2018-02-09-21,4,4,17
2018-02-09-22,4,4,16
2018-02-09-23,4,4,28
2018-02-10-00,4,4,8
2018-02-10-01,4,4,16
2018-02-10-02,4,4,17
2018-02-10-03,4,4,5
2018-02-10-04,4,4,14
2018-02-10-05,4,4,10
2018-02-10-06,4,4,18
2018-02-10-08,4,4,14
2018-02-10-09,4,4,15
2018-02-10-10,4,4,22
2018-02-10-11,4,4,16
2018-02-10-12,4,4,8
2018-02-10-13,4,4,25
2018-02-10-14,4,4,0
2018-02-10-15,4,4,15
2018-02-10-16,4,4,0
2018-02-10-17,4,4,37
2018-02-10-18,4,4,18
2018-02-10-19,4,4,6
2018-02-10-20,4,4,16
2018-02-10-21,4,4,20
2018-02-10-22,4,4,14
2018-02-10-23,4,4,13
2018-02-11-00,4,4,17
2018-02-11-01,4,4,4
2018-02-11-02,4,4,23
2018-02-11-03,4,4,10
2018-02-11-04,4,4,26
2018-02-11-05,4,4,5
2018-02-11-06,4,4,6
2018-02-11-07,4,4,14
2018-02-11-08,4,4,29
2018-02-11-09,4,4,22
2018-02-11-10,4,4,8
2018-02-11-11,4,4,0
2018-02-11-12,4,4,8
2018-02-11-13,4,4,8
2018-02-11-14,4,4,8
2018-02-11-15,4,4,8
2018-02-11-16,4,4,13
2018-02-11-17,4,4,13
2018-02-11-18,4,4,6
2018-02-11-19,4,4,6
2018-02-11-20,4,4,0
2018-02-11-21,4,4,5
2018-02-11-22,4,4,9
2018-02-11-23,4,4,13
2018-02-12-00,4,4,9
2018-02-12-01,4,4,13
2018-02-12-02,4,4,23
2018-02-12-03,4,4,9
2018-02-12-04,4,4,10
2018-02-12-05,4,4,11
2018-02-12-06,4,4,18
2018-02-12-07,4,4,27
2018-02-12-08,4,4,28
2018-02-12-09,4,4,7
2018-02-12-10,4,4,28
2018-02-12-11,4,4,14
2018-02-12-12,4,4,22
2018-02-12-13,4,4,7
2018-02-12-14,4,4,28
2018-02-12-15,4,4,6
2018-02-12-16,4,4,17
2018-02-12-17,4,4,16
2018-02-12-18,4,4,15
2018-02-12-19,4,4,10
2018-02-12-20,4,4,32
2018-02-12-21,4,4,12
2018-02-12-22,4,4,0
2018-02-12-23,4,4,8
2018-02-13-00,4,4,8
2018-02-13-01,4,4,24
2018-02-13-02,4,4,8
2018-02-13-03,4,4,9
2018-02-13-04,4,4,18
2018-02-13-05,4,4,19
2018-02-13-06,4,4,10
2018-02-13-07,4,4,0
2018-02-13-08,4,4,18
2018-02-13-09,4,4,18
2018-02-13-10,4,4,18
2018-02-13-11,4,4,0
2018-02-13-12,4,4,19
2018-02-13-13,4,4,6
2018-02-13-14,4,4,6
2018-02-13-15,4,4,11
2018-02-13-16,4,4,15
2018-02-13-17,4,4,5
2018-02-13-18,4,4,23
2018-02-13-19,4,4,21
2018-02-13-20,4,4,12
2018-02-13-21,4,4,14
2018-02-13-22,4,4,21
2018-02-13-23,4,4,17
2018-02-14-00,4,4,10
2018-02-14-01,4,4,21
2018-02-14-02,4,4,0
2018-02-14-03,4,4,11
2018-02-14-04,4,4,4
2018-02-14-05,4,4,8
2018-02-14-06,4,4,10
2018-02-14-07,4,4,6
2018-02-14-08,4,4,12
2018-02-14-09,4,4,0
2018-02-14-11,4,4,12
2018-02-14-12,4,4,25
2018-02-14-13,4,4,32
2018-02-14-14,4,4,24
2018-02-14-15,4,4,11
2018-02-14-16,4,4,10
2018-02-14-17,4,4,14
2018-02-14-18,4,4,9
2018-02-14-19,4,4,30
2018-02-14-20,4,4,8
2018-02-14-21,4,4,11
2018-02-14-22,4,4,10
2018-02-14-23,4,4,10
2018-02-15-00,4,4,10
2018-02-15-01,4,4,17
2018-02-15-02,4,4,29
2018-02-15-03,4,4,15
2018-02-15-04,4,4,0
2018-02-15-05,4,4,8
2018-02-15-06,4,4,20
2018-02-15-07,4,4,11
2018-02-15-08,4,4,6
2018-02-15-09,4,4,12
2018-02-15-10,4,4,6
2018-02-15-11,4,4,19
2018-02-15-12,4,4,13
2018-02-15-13,4,4,20
2018-02-15-14,4,4,6
2018-02-15-15,4,4,11
2018-02-15-16,4,4,5
2018-02-15-17,4,4,16
2018-02-15-18,4,4,0
2018-02-15-19,4,4,10
2018-02-15-20,4,4,22
2018-02-15-21,4,4,16
2018-02-15-22,4,4,19
2018-02-15-23,4,4,15
2018-02-16-00,4,4,7
2018-02-16-01,4,4,15
2018-02-16-02,4,4,28
2018-02-16-03,4,4,17
2018-02-16-04,4,4,9
2018-02-16-05,4,4,10
2018-02-16-06,4,4,17
2018-02-16-07,4,4,19
2018-02-16-08,4,4,7
2018-02-16-09,4,4,7
2018-02-16-10,4,4,0
2018-02-16-11,4,4,0
2018-02-16-12,4,4,5
2018-02-16-13,4,4,31
2018-02-16-14,4,4,5
2018-02-16-15,4,4,0
2018-02-16-16,4,4,4
2018-02-16-17,4,4,7
2018-02-16-18,4,4,7
2018-02-16-19,4,4,10
2018-02-16-20,4,4,6
2018-02-16-21,4,4,11
2018-02-16-22,4,4,5
2018-02-16-23,4,4,11
2018-02-17-00,4,4,13
2018-02-17-01,4,4,5
2018-02-17-02,4,4,12
2018-02-17-03,4,4,15
2018-02-17-04,4,4,10
2018-02-17-05,4,4,10
2018-02-17-06,4,4,28
2018-02-17-07,4,4,9
2018-02-17-08,4,4,24
2018-02-17-09,4,4,5
2018-02-17-10,4,4,0
2018-02-17-11,4,4,11
2018-02-17-12,4,4,22
2018-02-17-13,4,4,17
2018-02-17-14,4,4,16
2018-02-17-15,4,4,5
2018-02-17-16,4,4,9
2018-02-17-17,4,4,4
2018-02-17-18,4,4,8
2018-02-17-19,4,4,15
2018-02-17-20,4,4,7
2018-02-17-21,4,4,17
2018-02-17-22,4,4,28
2018-02-17-23,4,4,12
2018-02-18-00,4,4,9
2018-02-18-01,4,4,15
2018-02-18-02,4,4,9
2018-02-18-03,4,4,10
2018-02-18-04,4,4,21
2018-02-18-05,4,4,11
2018-02-18-06,4,4,17
2018-02-18-07,4,4,5
2018-02-18-08,4,4,39
2018-02-18-09,4,4,30
2018-02-18-10,4,4,10
2018-02-18-11,4,4,5
2017-11-24-12,4,5,5
2017-11-24-13,4,5,3
2017-11-24-14,4,5,0
2017-11-24-15,4,5,0
2017-11-24-16,4,5,2
2017-11-24-17,4,5,2
2017-11-24-18,4,5,2
2017-11-24-19,4,5,3
2017-11-24-20,4,5,4
2017-11-24-21,4,5,4
2017-11-24-22,4,5,10
2017-11-24-23,4,5,6
2017-11-25-00,4,5,7
2017-11-25-01,4,5,4
2017-11-25-02,4,5,5
2017-11-25-03,4,5,4
2017-11-25-04,4,5,3
2017-11-25-05,4,5,5
2017-11-25-06,4,5,4
2017-11-25-07,4,5,5
2017-11-25-08,4,5,1
2017-11-25-09,4,5,4
2017-11-25-10,4,5,13
2017-11-25-11,4,5,4
2017-11-25-12,4,5,3
2017-11-25-13,4,5,0
2017-11-25-14,4,5,1
2017-11-25-15,4,5,0
2017-11-25-16,4,5,0
2017-11-25-17,4,5,0
2017-11-25-18,4,5,1
2017-11-25-19,4,5,4
2017-11-25-20,4,5,2
2017-11-25-21,4,5,2
2017-11-25-22,4,5,5
2017-11-25-23,4,5,5
2017-11-26-00,4,5,5
2017-11-26-01,4,5,9
2017-11-26-02,4,5,2
2017-11-26-03,4,5,0
2017-11-26-04,4,5,1
2017-11-26-05,4,5,2
2017-11-26-06,4,5,6
2017-11-26-07,4,5,2
2017-11-26-08,4,5,2
2017-11-26-09,4,5,3
2017-11-26-10,4,5,4
2017-11-26-11,4,5,7
2017-11-26-12,4,5,0
2017-11-26-13,4,5,7
2017-11-26-14,4,5,1
2017-11-26-15,4,5,4
2017-11-26-16,4,5,1
2017-11-26-17,4,5,0
2017-11-26-18,4,5,1
2017-11-26-19,4,5,2
2017-11-26-20,4,5,1
2017-11-26-21,4,5,3
2017-11-26-22,4,5,4
2017-11-26-23,4,5,4
2017-11-27-00,4,5,3
2017-11-27-01,4,5,7
2017-11-27-02,4,5,3
2017-11-27-03,4,5,1
2017-11-27-04,4,5,2
2017-11-27-05,4,5,3
2017-11-27-06,4,5,6
2017-11-27-07,4,5,2
2017-11-27-08,4,5,6
2017-11-27-09,4,5,3
2017-11-27-10,4,5,2
2017-11-27-11,4,5,4
2017-11-27-12,4,5,5
2017-11-27-13,4,5,1
2017-11-27-14,4,5,2
2017-11-27-15,4,5,0
2017-11-27-16,4,5,1
2017-11-27-17,4,5,0
2017-11-27-18,4,5,3
2017-11-27-19,4,5,2
2017-11-27-20,4,5,5
2017-11-27-21,4,5,2
2017-11-27-22,4,5,8
2017-11-27-23,4,5,3
2017-11-28-00,4,5,8
2017-11-28-01,4,5,4
2017-11-28-02,4,5,5
2017-11-28-03,4,5,7
2017-11-28-04,4,5,5
2017-11-28-05,4,5,5
2017-11-28-06,4,5,5
2017-11-28-07,4,5,5
2017-11-28-08,4,5,7
2017-11-28-09,4,5,4
2017-11-28-10,4,5,1
2017-11-28-11,4,5,4
2017-11-28-12,4,5,4
2017-11-28-13,4,5,0
2017-11-28-14,4,5,1
2017-11-28-15,4,5,0
2017-11-28-16,4,5,1
2017-11-28-17,4,5,1
2017-11-28-18,4,5,0
2017-11-28-19,4,5,2
2017-11-28-20,4,5,2
2017-11-28-21,4,5,3
2017-11-28-22,4,5,8
2017-11-28-23,4,5,6
2017-11-29-00,4,5,5
2017-11-29-01,4,5,5
2017-11-29-02,4,5,4
2017-11-29-03,4,5,4
2017-11-29-04,4,5,4
2017-11-29-05,4,5,2
2017-11-29-06,4,5,5
2017-11-29-07,4,5,8
2017-11-29-08,4,5,3
2017-11-29-09,4,5,9
2017-11-29-10,4,5,1
2017-11-29-11,4,5,4
2017-11-29-12,4,5,4
2017-11-29-13,4,5,3
2017-11-29-14,4,5,4
2017-11-29-15,4,5,0
2017-11-29-16,4,5,3
2017-11-29-17,4,5,1
2017-11-29-18,4,5,2
2017-11-29-19,4,5,2
2017-11-29-20,4,5,5
2017-11-29-21,4,5,2
2017-11-29-22,4,5,3
2017-11-29-23,4,5,3
2017-11-30-00,4,5,3
2017-11-30-01,4,5,6
2017-11-30-02,4,5,8
2017-11-30-03,4,5,5
2017-11-30-04,4,5,2
2017-11-30-05,4,5,3
2017-11-30-06,4,5,5
2017-11-30-07,4,5,2
2017-11-30-08,4,5,5
2017-11-30-09,4,5,5
2017-11-30-10,4,5,1
2017-11-30-11,4,5,4
2017-11-30-12,4,5,5
2017-11-30-13,4,5,2
2017-11-30-14,4,5,0
2017-11-30-15,4,5,1
2017-11-30-16,4,5,2
2017-11-30-17,4,5,3
2017-11-30-18,4,5,1
2017-11-30-19,4,5,1
2017-11-30-20,4,5,4
2017-11-30-21,4,5,4
2017-11-30-22,4,5,3
2017-11-30-23,4,5,4
2017-12-01-00,4,5,3
2017-12-01-01,4,5,5
2017-12-01-02,4,5,8
2017-12-01-03,4,5,4
2017-12-01-04,4,5,2
2017-12-01-05,4,5,3
2017-12-01-06,4,5,2
2017-12-01-07,4,5,1
2017-12-01-08,4,5,0
2017-12-01-09,4,5,1
2017-12-01-10,4,5,24
2017-12-01-11,4,5,10
2017-12-01-12,4,5,26
2017-12-01-13,4,5,0
2017-12-01-14,4,5,5
2017-12-01-15,4,5,0
2017-12-01-16,4,5,12
2017-12-01-17,4,5,0
2017-12-01-18,4,5,4
2017-12-01-19,4,5,20
2017-12-01-20,4,5,22
2017-12-01-21,4,5,26
2017-12-01-22,4,5,16
2017-12-01-23,4,5,13
2017-12-02-00,4,5,13
2017-12-02-01,4,5,20
2017-12-02-02,4,5,15
2017-12-02-03,4,5,18
2017-12-02-04,4,5,29
2017-12-02-05,4,5,32
2017-12-02-06,4,5,16
2017-12-02-07,4,5,9
2017-12-02-08,4,5,5
2017-12-02-09,4,5,15
2017-12-02-10,4,5,16
2017-12-02-11,4,5,5
2017-12-02-12,4,5,11
2017-12-02-13,4,5,0
2017-12-02-14,4,5,0
2017-12-02-15,4,5,0
2017-12-02-16,4,5,0
2017-12-02-17,4,5,4
2017-12-02-18,4,5,4
2017-12-02-19,4,5,12
2017-12-02-20,4,5,11
2017-12-02-21,4,5,10
2017-12-02-22,4,5,6
2017-12-02-23,4,5,9
2017-12-03-00,4,5,24
2017-12-03-01,4,5,15
2017-12-03-02,4,5,19
2017-12-03-03,4,5,13
2017-12-03-04,4,5,25
2017-12-03-05,4,5,42
2017-12-03-06,4,5,17
2017-12-03-07,4,5,9
2017-12-03-08,4,5,20
2017-12-03-09,4,5,15
2017-12-03-10,4,5,25
2017-12-03-11,4,5,5
2017-12-03-12,4,5,0
2017-12-03-13,4,5,6
2017-12-03-14,4,5,17
2017-12-03-15,4,5,5
2017-12-03-16,4,5,0
2017-12-03-17,4,5,0
2017-12-03-18,4,5,0
2017-12-03-19,4,5,4
2017-12-03-20,4,5,4
2017-12-03-21,4,5,17
2017-12-03-22,4,5,3
2017-12-03-23,4,5,15
2017-12-04-00,4,5,3
2017-12-04-01,4,5,12
2017-12-04-02,4,5,9
2017-12-04-03,4,5,28
2017-12-04-04,4,5,36
2017-12-04-05,4,5,50
2017-12-04-06,4,5,32
2017-12-04-07,4,5,27
2017-12-04-08,4,5,14
2017-12-04-09,4,5,23
2017-12-04-10,4,5,14
2017-12-04-11,4,5,19
2017-12-04-12,4,5,5
2017-12-04-13,4,5,10
2017-12-04-14,4,5,0
2017-12-04-15,4,5,13
2017-12-04-16,4,5,15
2017-12-04-17,4,5,0
2017-12-04-18,4,5,3
2017-12-04-19,4,5,16
2017-12-04-20,4,5,9
2017-12-04-21,4,5,14
2017-12-04-22,4,5,16
2017-12-04-23,4,5,23
